Unnamed: 0,artists,date,TM_id,event_title,presale_date_end,presale_date_start,promoter,TM_sale_date_start,span multiple days,venue,TM_venue _lat,venue_city,TM_venue_long,venue_state,TM_max,TM_min,genre,subGenre,event_type,SG_artists_score,SG_average_price,SG_listing_count,SG_max_price,SG_min_price,SG_venue_score,SH_max_price,SH_min_price,SH_total_postings,SH_total_tickets,spotify_followers,spotify_popularity,spotify_avg_followers,spotify_avg_popularity,spotify_null_count,days_until_show,presale_length,days_on_sale
3532,['Strangelove'],2017-12-23 01:00:00,vv16AZAudfpZAuG55d,Strangelove - The Depeche Mode Experience,2017-10-13 02:00:00,2017-10-11 14:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-10-13 14:00:00,False,House of Blues Cleveland,41.49949386,Cleveland,-81.6910261,OH,23.0,13.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.3700000048'],,,,,0.5108910203,,,,,[491.0],[15.0],491.0,15.0,0,16,1.0,54.0
3534,"['Mod Sun', 'Call Me Karizma']",2018-01-30 00:00:00,vv1AAZAuIGke07dTr,MOD SUN - THE BB TOUR,2018-01-02 03:00:00,2017-11-10 17:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-11-10 17:00:00,False,House of Blues Cleveland,41.49949386,Cleveland,-81.6910261,OH,20.0,20.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4099999964'],57.5,22.0,525.0,38.0,0.5108910203,82.9,44.45,5.0,31.0,"[67067.0, 15332.0]","[59.0, 54.0]",41199.5,56.5,0,54,52.0,26.0
3535,['Abba Mania'],2018-01-31 00:30:00,vv1kfZfgJ4G7sxEs,Abba Mania,2017-11-10 03:00:00,2017-11-08 15:00:00,PROMOTED BY VENUE,2017-11-10 15:00:00,False,Akron Civic Theatre,41.0805464,Akron,-81.51972039,OH,40.0,40.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.4499999881'],105.5,92.0,482.0,72.0,0.5543910264999999,,,,,[nan],[nan],,,1,55,1.0,26.0
3536,['The University Of Akron Steel Drum Band'],2018-01-28 19:30:00,vv17fZfsGkDA349i,The University Of Akron Steel Drum Band,2017-09-08 02:00:00,2017-09-07 14:00:00,PROMOTED BY VENUE,2017-09-08 14:00:00,False,Akron Civic Theatre,41.0805464,Akron,-81.51972039,OH,12.0,12.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vA71', 'name': 'Band'}",['0.4799999893'],233.0,12.0,578.0,23.0,0.5543910264999999,,,,,[nan],[nan],,,1,52,0.0,89.0
3539,['The Spinners'],2017-12-09 01:00:00,1ApZAGsGkeD9-4l,The Spinners,2017-12-09 01:00:00,2017-12-01 15:00:00,PROMOTED BY VENUE,2017-09-18 18:30:00,False,Scottish Rite Cathedral,41.00488,New Castle,-80.344753,PA,80.0,50.0,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4900000095'],,,,,0.0,,,,,[133503.0],[61.0],133503.0,61.0,0,2,7.0,79.0
3540,['Ryan Humbert'],2017-12-22 00:30:00,vv1AAZAuxGkeRI0LM,Ryan Humbert Christmas Show,,,PROMOTED BY VENUE,2017-11-02 20:00:00,False,Akron Civic Theatre,41.0805464,Akron,-81.51972039,OH,20.0,20.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4799999893'],152.6999969482,10.0,532.0,35.0,0.5543910264999999,,,,,[56.0],[2.0],56.0,2.0,0,15,,34.0
3541,"['The Ohio City Singers', 'The Boys From the County Hell']",2017-12-17 00:00:00,vv1AAZAuoGkeNyemZ,The Ohio City Singers and Boys From the County Hell Two Show Package,,,HOUSE OF BLUES CONCERTS (HOB),2017-10-20 14:00:00,True,House of Blues Cleveland,41.49949386,Cleveland,-81.6910261,OH,22.0,22.0,Holiday,Christmas Music,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4199999869'],69.0,19.0,525.0,38.0,0.5108910203,,,,,"[33.0, 58.0]","[12.0, 3.0]",45.5,7.5,0,10,,47.0
3543,['Ryan Humbert'],2017-12-21 00:30:00,vv1AAZAuxGkem-fhW,Ryan Humbert Christmas Show,,,PROMOTED BY VENUE,2017-11-02 20:00:00,False,Akron Civic Theatre,41.0805464,Akron,-81.51972039,OH,20.0,20.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4799999893'],152.1999969482,10.0,532.0,35.0,0.5543910264999999,,,,,[56.0],[2.0],56.0,2.0,0,14,,34.0
3546,['Time Traveller'],2018-01-21 01:00:00,vv17fZfUGkSwj0A5,Time Traveller - A Tribute to The Moody Blues,,,PROMOTED BY VENUE,2017-11-15 18:00:00,False,Hard Rock Rocksino Northfield Park Club Velvet,41.35002986,Northfield,-81.5266107,OH,15.0,15.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.4600000083'],39.0,1.0,39.0,39.0,0.0,,,,,[1376.0],[18.0],1376.0,18.0,0,45,,21.0
3553,['Nick Costa'],2018-01-13 01:00:00,vv1AAZAuUGkdmokph,Nick Costa,,,PROMOTED BY VENUE,2017-12-01 15:00:00,False,Hard Rock Rocksino Northfield Park Club Velvet,41.35002986,Northfield,-81.5266107,OH,25.0,25.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.0'],46.0,1.0,46.0,46.0,0.0,,,,,[nan],[nan],,,1,37,,5.0
3567,"[""Jason Bonham's Led Zeppelin Evening""]",2017-12-11 00:30:00,vv1AAZAG8GketeVkJ,Jason Bonham Led Zeppelin Experience,2017-09-22 02:00:00,2017-09-21 14:00:00,LIVE NATION MUSIC,2017-09-22 14:00:00,False,Hard Rock Rocksino Northfield Park Hard Rock Live,41.35002986,Northfield,-81.5266107,OH,79.5,35.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.5'],105.0,23.0,323.0,89.0,0.5398579836,186.1,99.7,8.0,24.0,[nan],[nan],,,1,4,0.0,75.0
3576,['Night Ranger'],2017-12-16 01:00:00,vv1AAZAGeGkdFlFoh,Night Ranger,2017-08-25 02:00:00,2017-08-24 14:00:00,LIVE NATION MUSIC,2017-08-25 14:00:00,False,Hard Rock Rocksino Northfield Park Hard Rock Live,41.35002986,Northfield,-81.5266107,OH,45.0,20.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4499999881'],260.0,27.0,426.0,172.0,0.5398579836,,,,,[105765.0],[55.0],105765.0,55.0,0,9,0.0,103.0
3582,"['Michael Stanley and the Resonators', 'Donnie Iris']",2017-12-23 00:30:00,vvG1fZfRSvK9tp,Michael Stanley and the Resonators,2017-09-08 02:00:00,2017-09-07 14:00:00,LIVE NATION MUSIC,2017-09-08 14:00:00,False,Hard Rock Rocksino Northfield Park Hard Rock Live,41.35002986,Northfield,-81.5266107,OH,68.5,48.5,Rock,Rock,"{'id': 'KZFzBErXgnZfZ7vA71', 'name': 'Band'}","['0.4499999881', '0.4499999881']",202.0,80.0,507.0,90.0,0.5398579836,226.9,82.9,23.0,67.0,"[nan, 4291.0]","[nan, 41.0]",4291.0,41.0,1,16,0.0,89.0
3584,"['Michael Stanley and the Resonators', 'Donnie Iris']",2017-12-24 00:30:00,vvG1fZfRSrzt7Y,Michael Stanley and the Resonators,2017-09-15 02:00:00,2017-09-14 14:00:00,LIVE NATION MUSIC,2017-09-15 14:00:00,False,Hard Rock Rocksino Northfield Park Hard Rock Live,41.35002986,Northfield,-81.5266107,OH,68.5,48.5,Rock,Rock,"{'id': 'KZFzBErXgnZfZ7vA71', 'name': 'Band'}","['0.4499999881', '0.4499999881']",222.0,77.0,584.0,108.0,0.5398579836,570.1,115.3,30.0,99.0,"[nan, 4291.0]","[nan, 41.0]",4291.0,41.0,1,17,0.0,82.0
3591,"['The Four Horsemen', 'A Few Fighters Tribute Band', ""Jester's Revenge""]",2017-12-30 00:00:00,vv17fZfMGkBkj3a5,The Four Horsemen - The Ultimate Tribute to Metallica,2017-12-06 03:00:00,2017-12-05 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-12-06 15:00:00,False,House of Blues Cleveland,41.49949386,Cleveland,-81.6910261,OH,13.0,13.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.3899999857'],,,,,0.5108910203,,,,,"[2302.0, nan, nan]","[24.0, nan, nan]",2302.0,24.0,2,23,0.0,0.0
3592,['Bret Michaels'],2017-12-30 01:00:00,vv1AAZAGgGkeTlVn5,Bret Michaels,2017-09-29 02:00:00,2017-09-28 14:00:00,LIVE NATION MUSIC,2017-09-29 14:00:00,False,Hard Rock Rocksino Northfield Park Hard Rock Live,41.35002986,Northfield,-81.5266107,OH,85.0,39.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5400000215'],116.0,153.0,513.0,67.0,0.5398579836,376.97,69.7,38.0,127.0,[10927.0],[40.0],10927.0,40.0,0,23,0.0,68.0
3595,"['Led Zeppelin 2', 'Night Prowler']",2018-01-01 02:00:00,vv1kv8vKbwGA27l5H,Led Zeppelin 2,2017-11-10 03:00:00,2017-11-08 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-11-10 15:00:00,False,House of Blues Cleveland,41.49949386,Cleveland,-81.6910261,OH,30.0,20.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.4799999893'],72.5,16.0,585.0,44.0,0.5108910203,,,,,"[nan, nan]","[nan, nan]",,,2,25,1.0,26.0
3622,"[""Saved By The 90's""]",2018-01-27 01:00:00,vv1AAZAuVGkdIJpw4,Saved By The 90's,2017-12-08 03:00:00,2017-12-06 15:00:00,HOUSE OF BLUES CONCERTS (HOB),2017-12-08 15:00:00,False,House of Blues Cleveland,41.49949386,Cleveland,-81.6910261,OH,13.0,13.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.4699999988'],,,,,0.5108910203,,,,,[nan],[nan],,,1,51,1.0,-2.0
3625,['98°'],2017-12-15 00:30:00,vv1AAZA1AGkduhDJ9,98° At Christmas,2017-08-18 02:00:00,2017-08-16 14:00:00,LIVE NATION MUSIC,2017-08-18 14:00:00,False,Hard Rock Rocksino Northfield Park Hard Rock Live,41.35002986,Northfield,-81.5266107,OH,75.0,36.5,R&B,R&B,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4799999893'],144.5,78.0,593.0,65.0,0.5398579836,272.5,68.5,20.0,53.0,[83243.0],[65.0],83243.0,65.0,0,8,1.0,110.0
3628,['Trans-Siberian Orchestra'],2017-12-30 20:00:00,vv17fZfYGkThBMuv,Hallmark Channel Presents Trans-Siberian Orchestra 2017,2017-09-15 02:00:00,2017-09-14 14:00:00,LIVE NATION MUSIC,2017-09-15 14:00:00,False,Nationwide Arena,39.96939661,Columbus,-83.00636203,OH,89.0,49.0,World,World,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,430.18,91.36,134.0,675.0,[130224.0],[69.0],130224.0,69.0,0,23,0.0,82.0
3629,['Trans-Siberian Orchestra'],2017-12-31 01:00:00,vv17fZfYGkThH6ua,Hallmark Channel Presents Trans-Siberian Orchestra 2017,2017-09-15 02:00:00,2017-09-14 14:00:00,LIVE NATION MUSIC,2017-09-15 14:00:00,False,Nationwide Arena,39.96939661,Columbus,-83.00636203,OH,89.0,49.0,World,World,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",,,,,,,398.5,84.34,155.0,793.0,[130224.0],[69.0],130224.0,69.0,0,24,0.0,82.0
3630,"['Xscape', 'Monica', 'Tamar Braxton', 'Zonnique', ""June's Diary""]",2017-12-18 00:00:00,vv17fZfwGkXt9VIE,The Great Xscape Tour,2017-09-22 02:00:00,2017-09-21 14:00:00,AEG LIVE,2017-09-22 14:00:00,False,Nationwide Arena,39.96939661,Columbus,-83.00636203,OH,88.0,48.0,Hip-Hop/Rap,Urban,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.6999999881', '0.6999999881']",136.0,348.0,844.0,80.0,0.7349339723999999,602.5,90.1,33.0,124.0,"[331305.0, 530471.0, 287857.0, 16753.0, 11417.0]","[61.0, 68.0, 65.0, 41.0, 32.0]",235560.6,53.4,0,11,0.0,75.0
3631,"['Lana Del Rey', 'Kali Uchis']",2018-01-24 01:00:00,vv1AAZAGUGkdRHMgL,Lana Del Rey,2017-10-02 02:00:00,2017-09-29 14:00:00,LIVE NATION MUSIC,2017-10-02 14:00:00,False,Schottenstein Center,40.0080079,Columbus,-83.0249081,OH,96.5,36.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.75', '0.7200000286']",142.0,909.0,903.0,70.0,0.7019060254,,,,,"[5546284.0, 185189.0]","[87.0, 78.0]",2865736.5,82.5,0,48,2.0,65.0
3632,"['Amy Grant & Michael W. Smith', 'Jordan Smith']",2017-12-16 00:30:00,vvG1fZfR9IFauC,Amy Grant & Michael W. Smith,2017-07-28 02:00:00,2017-07-25 14:00:00,PROMOTED BY VENUE,2017-07-28 14:00:00,False,Nationwide Arena,39.96939661,Columbus,-83.00636203,OH,128.0,35.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5899999738', '0.5799999833', '0.5699999928']",160.0,170.0,693.0,55.0,0.7349339723999999,662.5,60.71,35.0,108.0,"[nan, 40249.0]","[nan, 59.0]",40249.0,59.0,1,9,2.0,131.0
3633,"['Seether', ""Shaman's Harvest"", 'The Dead Deads']",2017-12-17 00:00:00,vv17fZfwGkmRVeQF,Blitzmas 2017 featuring Seether,2017-09-15 02:00:00,2017-09-12 18:00:00,PROMO WEST,2017-09-15 14:00:00,False,EXPRESS LIVE!,39.96974489,Columbus,-83.01006759,OH,30.99,30.99,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5', '0.5']",133.0,11.0,529.0,95.0,0.5479400158,241.3,91.3,4.0,14.0,"[858398.0, 45420.0, 2085.0]","[74.0, 57.0, 27.0]",301967.6666666667,52.666666666666664,0,10,2.0,82.0
3635,"['Dave Koz', 'David Benoit', 'Rick Braun', 'Peter White']",2017-12-09 01:00:00,vvG1fZfmSo-7SX,Dave Koz 20th Anniversary Christmas Tour,2017-07-28 03:59:00,2017-07-24 11:00:00,PROMOTED BY VENUE,2017-07-28 14:00:00,False,Palace Theatre Columbus,39.9622666,Columbus,-83.0016924,OH,174.5,32.5,Jazz,Jazz,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5199999809', '0.5', '0.5099999905', '0.5099999905']",141.0,18.0,272.0,70.0,0.5782619715,145.29,134.49,3.0,12.0,"[29742.0, 20561.0, 12567.0, 21496.0]","[57.0, 50.0, 50.0, 54.0]",21091.5,52.75,0,2,3.0,131.0
3636,"['Spoon', 'Alvvays', 'The Aces', 'Dave Buker & the Historians']",2017-12-09 23:00:00,vv1kv8vKbtGAulSS3,"CD102.5 Holiday Show feat. Spoon, Alvvays, The Aces",,,PROMO WEST,2017-11-03 14:00:00,False,EXPRESS LIVE!,39.96974489,Columbus,-83.01006759,OH,25.0,25.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5400000215', '0.4799999893', '0.4699999988']",50.0,15.0,76.0,35.0,0.5479400158,,,,,"[266494.0, 109090.0, 9098.0, 57.0]","[68.0, 66.0, 48.0, 3.0]",96184.75,46.25,0,2,,33.0
3637,"['Zedd', 'Alex Aiono', 'Spencer Sutherland']",2017-12-13 23:00:00,vv1kfZfgrkG7w-sl,Dave & Jimmy's Jingle Jam feat. Zedd,2017-10-27 02:00:00,2017-10-26 14:00:00,PROMO WEST,2017-10-27 14:00:00,False,EXPRESS LIVE!,39.96974489,Columbus,-83.01006759,OH,39.97,39.97,Dance/Electronic,Club Dance,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.6100000143'],78.0,84.0,6098.0,51.0,0.5479400158,6062.5,56.5,27.0,139.0,"[2013742.0, 374934.0, 5414.0]","[85.0, 73.0, 38.0]",798030.0,65.33333333333333,0,6,0.0,40.0
3638,"['Clutch', 'Devin Townsend Project', 'The Obsessed']",2017-12-31 23:30:00,vv17fZfwGkmT5dvv,Clutch - Psychic Warfare World Tour 2017,2017-09-15 02:00:00,2017-09-13 14:00:00,PROMO WEST,2017-09-15 14:00:00,False,EXPRESS LIVE!,39.96974489,Columbus,-83.01006759,OH,29.5,29.5,Metal,Heavy Metal,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4499999881', '0.4399999976', '0.4399999976', '0.4199999869', '0.4699999988']",72.0,64.0,4757.0,55.0,0.5479400158,4729.3,50.5,14.0,74.0,"[166430.0, 73810.0, 10562.0]","[60.0, 56.0, 34.0]",83600.66666666667,50.0,0,24,1.0,82.0
3639,['10 Years'],2017-12-10 00:00:00,vv17fZfwGkT4FJlV,10 Years,,,PROMO WEST,2017-09-22 14:00:00,False,A and R Music Bar,39.969491,Columbus,-83.010007,OH,16.0,16.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4699999988', '0.5099999905']",100.0,4.0,107.0,93.0,0.4601759911,,,,,[157749.0],[63.0],157749.0,63.0,0,3,,75.0
3640,['Jim Brickman'],2017-12-17 21:00:00,vvG1fZfiLrPVKk,Jim Brickman,2017-07-28 03:59:00,2017-07-24 11:00:00,COLUMBUS ASSOC. FOR PERF.ARTS,2017-07-28 14:00:00,False,Southern Theatre,39.95578,Columbus,-82.998609,OH,68.0,33.0,Pop,Adult Contemporary,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5299999714'],77.0,48.0,137.0,59.0,0.4879620075,,,,,[41289.0],[62.0],41289.0,62.0,0,10,3.0,131.0
3641,['St. Vincent'],2018-01-11 00:00:00,vv1AAZAuaGkdFnV6e,St. Vincent Fear The Future Tour,2017-10-13 03:59:00,2017-10-12 14:00:00,PROMO WEST,2017-10-13 14:00:00,False,EXPRESS LIVE!,39.96974489,Columbus,-83.01006759,OH,33.5,33.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.5799999833'],81.0,57.0,529.0,59.0,0.5479400158,,,,,[325635.0],[71.0],325635.0,71.0,0,35,0.0,54.0
3642,"['Snails', 'Funtcase', 'Boogie T']",2017-12-14 00:00:00,vv1kv8vK8zGA533SH,Snails,2017-10-05 14:00:00,2017-10-03 17:00:00,PROMO WEST,2017-10-05 14:00:00,False,Newport Music Hall,39.99747,Columbus,-83.0074141,OH,30.0,30.0,Dance/Electronic,Club Dance,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4600000083', '0.4699999988']",61.0,29.0,529.0,50.0,0.4509010017,103.54,51.62,8.0,46.0,"[52466.0, 25855.0, 4565.0]","[60.0, 47.0, 47.0]",27628.666666666668,51.333333333333336,0,7,1.0,62.0
3643,"['Matisyahu', 'Common Kings']",2017-12-08 00:00:00,vv1AAZAGEGkeM97mZ,"The Broken Crowns Tour Featuring Matisyahu, Common Kings & Orphan",2017-09-15 02:00:00,2017-09-12 14:00:00,PROMO WEST,2017-09-15 14:00:00,False,Newport Music Hall,39.99747,Columbus,-83.0074141,OH,25.0,25.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4699999988', '0.4699999988']",50.5,20.0,69.0,29.0,0.4509010017,33.7,33.57,2.0,10.0,"[387065.0, 74054.0]","[67.0, 62.0]",230559.5,64.5,0,1,2.0,82.0
3644,"['Avatar', 'The Brains']",2018-01-06 23:30:00,vv1kv8vK4yGAGBwIE,The King and AVATAR invite you to a metal spectacle of a lifetime!,,,PROMO WEST,2017-10-27 14:00:00,False,Newport Music Hall,39.99747,Columbus,-83.0074141,OH,20.0,20.0,Metal,Heavy Metal,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4300000072', '0.4199999869']",54.0,46.0,529.0,42.0,0.4509010017,79.3,44.48,10.0,62.0,"[71028.0, 8751.0]","[58.0, 40.0]",39889.5,49.0,0,30,,40.0
3646,['Rick Springfield'],2018-01-13 01:00:00,vvG1fZfRRhc_Cb,Rick Springfield,2017-09-01 03:59:00,2017-08-14 11:00:00,COLUMBUS ASSOC. FOR PERF.ARTS,2017-09-01 14:00:00,False,McCoy Center,40.08321064,New Albany,-82.81109726,OH,66.5,36.5,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4699999988'],138.5,92.0,424.0,65.0,0.4758529961,444.0,67.3,22.0,86.0,[117033.0],[66.0],117033.0,66.0,0,37,17.0,96.0
3647,"['Rebelution', 'Raging Fyah']",2018-01-19 00:30:00,vv17fZfVGkMKsUa-,Rebelution,2018-01-16 03:00:00,2017-10-19 17:00:00,PROMO WEST,2017-10-19 17:00:00,False,EXPRESS LIVE!,39.96974489,Columbus,-83.01006759,OH,25.0,25.0,Reggae,Reggae,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4900000095', '0.4699999988']",69.0,63.0,529.0,48.0,0.5479400158,85.3,53.4,10.0,60.0,"[344299.0, 11397.0]","[72.0, 49.0]",177848.0,60.5,0,43,88.0,48.0
3651,['Columbus Gay Mens Chorus'],2017-12-10 23:00:00,vv1kv8vK7aGA2TKcq,Joy! Columbus Gay Men's Chorus,,,PROMOTED BY VENUE,2017-08-28 14:00:00,False,Lord of Life Lutheran Church,40.0928895,Columbus,-83.0825176,OH,25.0,25.0,Pop,Adult Contemporary,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.0'],,,,,0.0,,,,,[13.0],[3.0],13.0,3.0,0,3,,100.0
3652,['Bobaflex'],2017-12-31 23:00:00,vv17fZfsGkwUQNW0,Bobaflex,,,PROMOTED BY VENUE,2017-08-29 14:00:00,False,Alrosa Villa,40.068207,Columbus,-82.99924,OH,27.0,27.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.3400000036'],196.0,9.0,532.0,56.0,0.3031609952,,,,,[17747.0],[51.0],17747.0,51.0,0,24,,99.0
3654,['Ruth B.'],2018-01-28 23:30:00,vv17fZfUGkUPQd_4,Ruth B.,,,PROMO WEST,2017-11-17 15:00:00,False,The Basement,39.969488,Columbus,-83.010005,OH,13.0,13.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4399999976'],32.0,2.0,32.0,32.0,0.4346410036,32.5,32.5,2.0,3.0,[295148.0],[74.0],295148.0,74.0,0,52,,19.0
3655,"['The Green', 'Leilani Wolfgramm']",2018-01-21 00:00:00,vv1AAZAudGkdxZa8P,The Green Marching Orders Tour,2018-01-16 03:00:00,2017-10-13 14:00:00,PROMO WEST,2017-10-13 14:00:00,False,A and R Music Bar,39.969491,Columbus,-83.010007,OH,18.0,18.0,Reggae,Reggae,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4199999869', '0.3899999857']",103.0,18.0,529.0,37.0,0.4601759911,,,,,"[49891.0, 5140.0]","[59.0, 42.0]",27515.5,50.5,0,45,94.0,54.0
3656,"['San Fermin', 'Mikaela Davis']",2018-02-01 00:00:00,vv1AAZAu9Gkdk07or,San Fermin,,,PROMO WEST,2017-10-27 16:00:00,False,A and R Music Bar,39.969491,Columbus,-83.010007,OH,15.0,15.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.400000006', '0.4699999988']",144.1199951172,17.0,529.0,33.0,0.4601759911,,,,,"[32559.0, 2131.0]","[52.0, 34.0]",17345.0,43.0,0,56,,40.0
3657,['G. Love & Special Sauce'],2018-01-19 00:30:00,vv1AAZAusGkdPt62C,G. Love & Special Sauce,,,PROMO WEST,2017-11-27 18:00:00,False,A and R Music Bar,39.969491,Columbus,-83.010007,OH,35.0,35.0,Rock,Alternative Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4699999988', '0.4499999881']",226.5599975586,9.0,532.0,123.0,0.4601759911,130.52,130.49,2.0,16.0,[73756.0],[56.0],73756.0,56.0,0,43,,9.0
3659,['Jack Harlow'],2018-01-18 00:00:00,vv17fZfUGkTfBA7I,Jack Harlow,,,PROMO WEST,2017-11-17 15:00:00,False,The Basement,39.969488,Columbus,-83.010005,OH,13.0,13.0,Hip-Hop/Rap,Urban,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4199999869'],143.0,8.0,529.0,50.0,0.4346410036,,,,,[6682.0],[52.0],6682.0,52.0,0,42,,19.0
3660,['Mako'],2018-01-25 00:00:00,vv1AAZAugGkdQ-Uwm,Mako,2017-12-01 03:00:00,2017-11-29 17:00:00,PROMO WEST,2017-12-01 15:00:00,False,A and R Music Bar,39.969491,Columbus,-83.010007,OH,15.0,15.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4099999964'],50.0800018311,13.0,68.0,42.0,0.4601759911,68.74,41.52,4.0,38.0,[55270.0],[67.0],55270.0,67.0,0,49,1.0,5.0
3663,['courtship.'],2018-01-06 00:30:00,vv1AAZAuEGkdf1giV,courtship.,,,PROMO WEST,2017-11-17 15:00:00,False,The Basement,39.969488,Columbus,-83.010005,OH,8.0,8.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4799999893'],47.0,1.0,47.0,47.0,0.4346410036,,,,,[5803.0],[53.0],5803.0,53.0,0,30,,19.0
3664,['Motherfolk'],2018-01-14 00:00:00,vv17fZfMGkwA4vOx,Motherfolk,,,PROMO WEST,2017-11-30 15:00:00,False,The Basement,39.969488,Columbus,-83.010005,OH,10.0,10.0,Folk,Folk,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.3799999952'],,,,,0.4346410036,,,,,[2786.0],[39.0],2786.0,39.0,0,38,,6.0
3670,['George Winston'],2017-12-07 00:30:00,vvG1fZfmM8_kpN,George Winston,2017-07-28 03:59:00,2017-07-24 11:00:00,COLUMBUS ASSOC. FOR PERF.ARTS,2017-07-28 14:00:00,False,Lincoln Theatre,39.9672006,Columbus,-82.9805677,OH,40.0,30.0,New Age,New Age,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4600000083'],,,,,0.44749599700000003,,,,,[46833.0],[61.0],46833.0,61.0,0,0,3.0,131.0
